run,game,pass,turn,level,turns_since_level_start,rounds,asst_chars,loose,any_field,World model,Goal model,Action model,Recent findings,Open questions,Plan,Cross-level notes
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,5,1,4,1,424,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,6,1,5,2,286,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,7,1,6,1,152,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,8,1,7,1,423,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,9,1,8,2,484,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,10,1,9,1,462,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,11,1,10,1,215,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,12,1,11,2,362,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,13,1,12,1,347,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,14,1,13,1,106,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,15,1,14,1,252,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,16,1,15,1,104,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,17,1,16,1,164,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,18,1,17,4,1266,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,19,1,18,1,265,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,20,1,19,3,1167,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,21,1,20,1,333,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,22,1,21,1,136,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,23,1,22,1,153,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,24,1,23,1,94,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,25,1,24,1,96,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,26,1,25,1,204,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,27,1,26,1,283,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,28,1,27,1,96,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,29,1,28,1,249,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,30,1,29,1,109,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,31,1,30,1,73,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,32,1,31,1,674,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,33,1,32,2,1255,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,34,1,33,12,6120,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,35,1,34,2,437,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,36,1,35,1,84,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,m0r0-492f87ba,4,37,1,36,1,444,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,1,1,0,1,437,1,1,1,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,2,1,1,1,539,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,3,1,2,1,260,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,4,1,3,1,258,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,5,1,4,1,274,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,6,1,5,1,308,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,7,1,6,1,308,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,8,1,7,1,298,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,9,1,8,1,390,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,10,1,9,1,429,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,11,1,10,1,277,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,12,1,11,1,222,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,13,1,12,1,180,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,14,1,13,2,563,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,15,1,14,2,852,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,16,1,15,1,152,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,17,1,16,1,551,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,18,1,17,1,853,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,19,1,18,1,450,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,20,2,0,1,130,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,21,2,1,1,683,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,22,2,2,1,197,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,23,2,3,1,271,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,24,2,4,1,269,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,25,2,5,1,255,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,26,2,6,1,256,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,27,2,7,1,416,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,28,2,8,2,1030,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,29,2,9,1,365,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,30,2,10,1,332,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,31,2,11,1,262,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,32,2,12,1,286,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,33,2,13,3,1226,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,34,2,14,3,953,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,35,2,15,1,105,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,36,2,16,1,404,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,37,2,17,2,732,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,38,2,18,6,2378,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,39,2,19,1,114,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,40,2,20,1,139,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,41,2,21,1,258,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,42,2,22,1,488,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,43,2,23,1,203,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,44,2,24,1,177,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,45,2,25,1,108,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,0,46,2,26,6,1961,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,1,1,0,1,862,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,2,1,1,1,561,0,1,0,0,0,1,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,3,1,2,1,707,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,4,1,3,1,542,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,5,1,4,1,456,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,6,1,5,1,429,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,7,1,6,1,439,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,8,1,7,1,294,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,9,1,8,1,999,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,10,1,9,1,536,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,11,1,10,1,69,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,12,1,11,1,140,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,13,2,0,1,538,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,14,2,1,1,914,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,15,2,2,1,260,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,16,2,3,1,193,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,17,2,4,1,216,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,18,2,5,1,630,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,19,2,6,1,204,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,20,2,7,2,661,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,21,2,8,1,401,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,22,2,9,1,410,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,23,2,10,1,363,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,24,2,11,1,330,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,25,2,12,2,891,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,26,2,13,4,1746,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,27,2,14,4,2224,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,28,2,15,1,279,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,29,2,16,1,845,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,30,2,17,2,1017,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,31,2,18,2,1487,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,32,2,19,1,613,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,33,2,20,1,557,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,34,2,21,1,291,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,35,2,22,1,391,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,36,2,23,1,443,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,1,37,2,24,1,442,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,1,1,0,1,497,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,2,1,1,1,400,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,3,1,2,1,359,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,4,1,3,1,779,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,5,1,4,1,259,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,6,1,5,1,298,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,7,1,6,1,479,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,8,1,7,1,825,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,9,1,8,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,10,2,0,1,617,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,11,2,1,1,782,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,12,2,2,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,13,2,3,1,342,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,14,2,4,1,378,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,15,2,5,1,210,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,16,2,6,1,460,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,17,2,7,2,691,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,18,2,8,1,488,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,19,2,9,1,356,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,20,2,10,1,599,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,21,2,11,1,423,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,22,2,12,1,186,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,23,2,13,1,564,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,24,2,14,6,2424,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,25,2,15,5,1426,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,26,2,16,1,727,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,27,2,17,5,1509,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,28,2,18,1,84,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,29,2,19,2,891,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,30,2,20,4,1064,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,2,31,2,21,2,260,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,1,1,0,1,643,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,2,1,1,1,544,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,3,1,2,1,845,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,4,1,3,1,312,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,5,2,0,1,480,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,6,2,1,3,810,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,7,2,2,1,306,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,8,2,3,1,390,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,9,2,4,1,200,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,10,2,5,1,443,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,11,2,6,1,312,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,12,2,7,5,2547,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,3,13,2,8,18,4897,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,1,1,0,1,610,1,1,1,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,2,1,1,2,654,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,4,1,3,1,436,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,5,1,4,2,718,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,6,1,5,1,519,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,7,2,0,1,409,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,8,2,1,2,1116,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,9,2,2,1,242,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,10,2,3,1,481,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,11,2,4,1,264,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,12,2,5,1,201,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,13,2,6,1,512,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,14,2,7,2,484,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,15,2,8,3,813,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,16,2,9,2,305,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,17,2,10,1,322,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,18,2,11,1,146,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,19,2,12,6,1228,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,20,2,13,3,234,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,21,2,14,3,666,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,22,2,15,1,121,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,23,2,16,1,325,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,24,2,17,1,288,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,25,2,18,1,142,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,26,2,19,3,701,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,27,2,20,1,116,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,28,2,21,1,159,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,29,2,22,1,206,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,30,2,23,1,180,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,31,2,24,1,176,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,32,2,25,2,2430,1,1,1,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,r11l-495a7899,4,33,2,26,1,257,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,1,1,0,1,407,1,1,1,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,2,1,1,1,223,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,3,1,2,1,342,1,1,1,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,4,1,3,1,471,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,5,1,4,1,509,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,6,1,5,1,357,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,7,1,6,1,644,1,1,1,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,8,2,0,1,123,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,9,2,1,2,1093,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,10,2,2,1,210,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,11,3,0,1,128,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,12,3,1,2,727,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,13,3,2,1,430,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,14,3,3,1,398,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,15,3,4,1,329,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,16,3,5,1,585,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,17,3,6,2,1135,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,18,3,7,2,1282,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,19,3,8,2,1460,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,20,3,9,2,788,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,21,3,10,2,1344,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,22,3,11,1,372,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,23,3,12,1,543,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,24,3,13,2,2887,1,1,0,1,0,0,0,1,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,25,3,14,2,1693,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,26,3,15,1,811,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,27,3,16,1,660,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,28,3,17,1,290,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,29,3,18,1,212,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,30,3,19,1,160,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,31,3,20,1,262,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,0,32,3,21,2,734,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,1,1,0,1,544,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,2,1,1,1,470,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,3,1,2,1,448,1,1,0,0,0,0,0,1,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,4,1,3,1,238,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,5,2,0,1,219,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,6,2,1,1,795,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,7,2,2,1,141,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,8,2,3,1,201,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,9,3,0,1,167,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,10,3,1,11,3655,1,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,11,3,2,1,186,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,12,3,3,1,445,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,13,3,4,1,234,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,14,3,5,1,140,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,15,3,6,1,283,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,16,3,7,1,93,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,17,3,8,1,124,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,18,3,9,2,460,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,19,3,10,1,115,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,20,3,11,1,435,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,21,3,12,1,233,0,0,0,0,0,0,0,0,0
20260830_104347_prompt-static-to-system,re86-8af5384d,1,22,3,13,1,174,0,0,0,0,0,0,0,0,0
